year,lat,long,name,energy
1,9,-15,water,94.0
1,19,2,water,97.0
1,13,-7,water,102.0
1,-14,-15,water,94.0
1,15,-11,water,54.0
1,-17,1,water,112.0
1,15,-4,water,95.0
1,12,-17,water,103.0
1,-4,14,water,128.0
1,1,-17,water,79.0
1,-9,15,water,62.0
1,10,-17,water,89.0
1,8,14,water,77.0
1,-19,14,water,135.0
1,-1,-18,water,59.0
1,-8,-16,water,84.0
1,-4,18,water,74.0
1,7,-16,water,87.0
1,-10,-15,water,109.0
1,9,-20,water,108.0
1,-15,11,water,82.0
1,-15,8,water,62.0
1,13,-9,water,83.0
1,-14,14,water,91.0
1,-4,17,water,71.0
1,12,11,water,89.0
1,15,7,water,102.0
1,9,14,water,87.0
1,6,-15,water,92.0
1,12,-12,water,62.0
1,-10,-16,water,62.0
1,-17,-5,water,81.0
1,9,-16,water,77.0
1,16,2,water,121.0
1,-6,-15,water,126.0
1,-8,-14,water,54.0
1,-20,5,water,57.0
1,10,-13,water,102.0
1,13,10,water,93.0
1,17,-1,water,81.0
1,6,-14,water,105.0
1,17,3,water,84.0
1,-14,-8,water,106.0
1,-3,18,water,93.0
1,13,16,water,107.0
1,-7,15,water,102.0
1,21,0,water,66.0
1,19,6,water,96.0
1,-14,-12,water,55.0
1,11,19,water,106.0
1,-11,-15,water,47.0
1,-16,-1,water,98.0
1,16,-7,water,83.0
1,-15,-10,water,52.0
1,16,3,water,126.0
1,-10,17,water,111.0
1,1,19,water,103.0
1,-13,13,water,87.0
1,-10,-12,water,97.0
1,8,-17,water,116.0
1,12,-11,water,80.0
1,-9,14,water,97.0
1,-11,11,water,114.0
1,-17,9,water,64.5
1,15,-2,water,90.0
1,8,-15,water,92.0
1,-13,15,water,121.0
1,-13,10,water,115.0
1,-11,-12,water,122.0
1,-16,7,water,120.0
1,-1,20,water,110.0
1,18,1,water,100.0
1,-12,14,water,83.0
1,4,-20,water,124.0
1,10,17,water,78.0
1,1,-18,water,82.0
1,-12,-19,water,53.0
1,0,-19,water,68.0
1,2,-22,water,63.0
1,-13,14,water,81.0
1,12,-16,water,68.0
1,16,11,water,70.0
1,13,14,water,87.0
1,0,18,water,86.0
1,17,-7,water,79.0
1,19,9,water,87.0
1,16,10,water,63.0
1,13,15,water,82.0
1,11,-14,water,91.0
1,-12,-11,water,86.0
1,-16,-12,water,101.0
1,17,11,water,71.0
1,16,-9,water,71.0
1,-18,6,water,99.0
1,-1,18,water,90.0
1,12,17,water,122.0
1,-10,14,water,68.0
1,-14,13,water,87.0
1,-20,3,water,52.0
1,21,2,water,77.0
1,16,-2,water,85.0
1,0,20,water,74.0
1,15,12,water,77.0
1,-19,-5,water,101.0
1,6,19,water,96.0
1,-22,0,water,80.0
1,17,-6,water,98.0
1,9,15,water,90.0
1,-16,-5,water,91.0
1,13,-15,water,70.0
1,17,1,water,92.0
1,-14,-11,aquatic,796.0
1,7,18,water,116.0
1,-1,-20,water,101.0
1,-7,-16,water,121.0
1,-11,-11,water,60.0
1,20,-4,water,100.0
1,-19,-2,water,63.0
1,-17,-9,water,75.0
1,-10,12,water,99.0
1,-20,-1,water,112.0
1,11,13,water,84.0
1,13,12,water,68.0
1,-15,-12,water,101.0
1,2,20,water,86.0
1,3,18,water,95.0
1,10,14,water,69.0
1,-15,7,water,78.0
1,-3,17,water,85.0
1,5,-18,water,78.0
1,4,19,water,92.0
1,-7,16,water,23.0
1,-16,-4,water,120.0
1,-6,-18,water,111.0
1,17,-9,water,84.0
1,-17,-15,water,64.0
1,-17,8,water,99.0
1,-18,7,water,94.0
1,-11,-13,water,94.0
1,10,-16,water,86.0
1,-21,-3,water,62.0
1,19,1,water,85.0
1,-19,9,water,135.0
1,-10,15,water,88.0
1,12,12,water,101.0
1,-16,5,water,112.0
1,18,3,water,140.0
1,11,-19,water,108.0
1,-14,-14,water,108.0
1,4,18,water,72.0
1,17,6,water,48.0
1,17,7,water,82.0
1,-3,-18,water,94.0
1,-16,-8,water,67.0
1,16,7,water,45.0
1,14,10,water,110.0
1,-15,-11,water,61.0
1,10,16,water,87.0
1,11,15,water,106.0
1,0,19,water,75.0
1,14,-13,water,94.0
1,-21,3,water,103.0
1,-5,21,water,89.0
1,-16,9,water,119.0
1,1,-20,water,88.0
1,17,5,water,103.0
1,-22,-4,water,108.0
1,-18,2,water,59.0
1,-2,-23,water,110.0
1,18,-4,aquatic,738.5
1,-5,19,water,85.0
1,-6,-17,water,118.0
1,-7,-19,water,69.0
1,-19,-1,water,101.0
1,-7,-17,water,74.0
1,14,13,water,94.0
1,17,4,water,50.0
1,-14,10,water,86.0
1,13,-13,water,141.0
1,-18,-10,water,67.0
1,11,-23,water,146.0
1,5,19,water,62.0
1,15,-10,water,94.0
1,-13,-14,water,75.0
1,-12,-13,water,103.0
1,-18,-5,water,107.0
1,-20,-2,water,71.0
1,-18,4,water,98.0
1,-13,17,water,102.0
1,-4,-17,water,87.0
1,17,9,water,125.0
1,15,-9,water,92.0
1,15,-8,water,65.0
1,-19,4,water,101.0
1,-22,5,water,86.0
1,-2,-18,water,82.0
1,7,17,water,106.0
1,16,13,water,75.0
1,17,-5,water,107.0
1,-4,-18,water,134.0
1,18,-8,water,63.0
1,-21,-5,water,51.0
1,17,2,water,104.0
1,13,13,water,110.0
1,-5,-18,water,120.0
1,-17,6,water,92.0
1,18,5,water,107.0
1,6,17,water,69.0
1,-20,-9,water,96.0
1,-14,9,water,103.0
1,19,5,water,77.0
1,12,14,water,81.0
1,21,-5,water,76.0
1,-17,-10,water,101.0
1,-17,-6,water,121.0
1,20,-8,water,78.0
1,-7,-18,water,116.0
1,15,11,water,102.0
1,20,-3,water,91.0
1,9,19,water,81.0
1,5,-22,water,92.0
1,-6,17,water,73.0
1,4,-18,water,88.0
1,19,-1,water,73.0
1,17,8,water,85.0
1,16,-8,water,52.0
1,-9,17,water,77.0
1,-15,-8,water,78.0
1,-5,17,water,86.0
1,-14,-9,water,97.0
1,-11,-16,water,86.0
1,-16,-10,water,86.0
1,-14,11,water,84.0
1,-17,13,water,46.0
1,-18,-4,water,69.0
1,-9,-17,water,125.0
1,-9,-15,water,88.0
1,13,-12,water,81.0
1,16,14,water,104.0
1,-2,-19,water,117.0
1,-13,-13,water,127.0
1,20,-6,water,109.0
1,-8,-19,water,77.0
1,15,15,water,90.0
1,-10,18,water,104.0
1,20,0,water,74.0
1,-19,-10,water,75.0
1,19,-11,water,99.0
1,-18,-8,water,102.0
1,-1,-19,water,65.0
1,2,18,water,63.0
1,20,3,water,119.0
1,20,2,water,85.0
1,1,20,water,79.0
1,-10,16,water,99.0
1,-2,-20,water,93.0
1,9,18,water,101.0
1,-19,0,water,94.0
1,19,-2,water,119.0
1,5,18,water,98.0
1,12,16,water,81.0
1,20,4,water,74.0
1,-18,11,water,126.0
1,-13,-15,water,104.0
1,19,-4,water,79.0
1,5,22,water,80.0
1,6,-20,water,55.0
1,21,-2,water,26.0
1,12,-15,water,104.0
1,3,-19,water,84.0
1,19,0,water,76.0
1,-17,5,water,82.0
1,3,-18,water,81.0
1,-11,14,water,96.0
1,-20,-8,water,109.0
1,23,-2,water,108.0
1,18,-7,water,109.0
1,19,-3,water,81.0
1,9,-19,water,106.0
1,-15,-14,water,113.0
1,7,-19,water,89.0
1,-20,-4,water,92.0
1,18,-5,water,61.0
1,11,16,water,84.0
1,-5,18,water,107.0
1,-8,-17,water,58.0
1,14,14,water,69.5
1,-13,16,water,96.0
1,15,14,water,70.0
1,-20,13,water,91.0
1,-19,-6,water,86.0
1,22,1,water,92.0
1,20,8,water,98.0
1,-6,-19,water,118.0
1,-18,-6,water,78.0
1,13,-14,water,90.0
1,8,-19,water,75.0
1,-19,5,water,58.5
1,15,13,water,92.0
1,20,-2,water,115.0
1,19,-6,water,110.0
1,3,17,water,91.0
1,-4,19,water,44.0
1,-1,19,water,90.0
1,-18,15,water,77.0
1,1,-19,water,124.0
1,18,2,water,88.0
1,18,8,water,88.0
1,-1,22,water,127.0
1,-6,18,water,110.0
1,9,17,water,102.0
1,5,17,water,67.0
1,11,-18,water,71.0
1,16,8,water,107.0
1,-1,23,water,100.0
1,-8,16,water,93.0
1,3,20,water,81.0
1,-26,-3,water,62.0
1,18,-10,water,80.0
1,16,-12,water,93.0
1,-17,7,water,102.0
1,2,-20,water,77.0
1,0,22,water,113.0
1,15,10,water,114.0
1,23,3,water,75.0
1,-15,-16,water,58.0
1,-18,3,water,79.0
1,-5,20,water,114.0
1,19,-5,water,118.0
1,-7,20,water,111.0
1,-16,-14,water,85.0
1,13,-16,water,108.0
1,6,-22,water,92.0
1,18,10,water,80.0
1,-9,20,water,78.0
1,-24,-8,water,89.0
1,-2,18,water,129.0
1,-21,0,water,80.0
1,-4,-20,water,75.0
1,-8,-18,water,64.0
1,-5,-19,water,102.0
1,-19,-4,water,63.0
1,6,-19,water,121.0
1,-5,-20,water,59.0
1,20,-5,water,100.0
1,-19,7,water,96.0
1,-10,-21,water,81.0
1,-18,-12,water,103.0
1,16,12,water,89.0
1,18,9,water,85.0
1,8,17,water,127.0
1,-21,16,water,90.0
1,11,-17,water,68.0
1,15,-12,water,80.0
1,-20,1,water,77.0
1,14,16,water,71.0
1,-12,17,water,87.0
1,-14,-13,water,60.0
1,-1,-22,water,82.0
1,-21,7,water,54.0
1,-11,16,water,96.0
1,17,10,water,95.0
1,17,-14,water,88.0
1,-16,-11,water,83.0
1,-18,-7,water,114.0
1,-20,-3,water,66.0
1,-20,2,water,105.0
1,-15,-15,water,104.0
1,17,12,water,58.0
1,5,20,water,61.0
1,-21,-2,water,98.0
1,21,3,water,101.0
1,-9,-19,water,104.0
1,-7,-21,water,64.0
1,8,-20,water,65.0
1,17,-8,water,117.0
1,24,0,water,70.0
1,17,-10,water,113.0
1,-6,19,water,36.0
1,4,20,water,76.0
1,-20,0,water,122.0
1,-12,15,water,99.0
1,-12,-16,water,85.0
1,-17,4,water,107.0
1,11,17,water,73.0
1,3,21,water,76.0
1,-17,12,water,97.0
1,2,21,water,89.0
1,-15,15,water,104.0
1,-11,15,water,102.0
1,-3,-21,water,98.0
1,-3,20,water,85.0
1,21,-3,water,69.0
1,-16,11,water,49.0
1,-6,21,water,60.0
1,-16,-13,water,86.0
1,-17,11,water,85.0
1,-17,-13,water,78.0
1,9,-24,water,103.0
1,4,-19,water,82.0
1,-16,10,water,101.0
1,-9,-18,water,110.0
1,9,-17,water,103.0
1,-7,18,water,117.0
1,7,19,water,74.0
1,14,-19,water,91.0
1,-11,-17,water,116.0
1,-1,-23,water,110.0
1,-20,-7,water,95.0
1,19,4,water,70.0
1,-17,-12,water,71.0
1,15,-14,water,84.0
1,-14,15,water,103.0
1,14,-15,water,28.0
1,8,18,water,83.0
1,-19,-9,water,120.0
1,-22,11,water,105.0
1,19,-8,water,67.0
1,3,22,water,83.0
1,17,-11,water,96.0
1,-15,-13,water,72.0
1,9,-18,water,96.0
1,22,4,water,111.0
1,-8,19,water,62.0
1,18,-6,water,98.0
1,-2,20,water,101.0
1,-21,9,water,98.0
1,-6,-22,water,115.0
1,20,-1,water,57.0
1,19,12,water,86.0
1,18,15,water,100.0
1,-21,-6,water,105.0
